licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Rochfortbridge - D0101,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-04-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1e94105a-9397-eb11-a333-0050568a2d1a,D0101,00fa673b-9783-429f-b5f7-5be382156e67
Kildalkey - D0486,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1e9a054a-30e0-ec11-a344-0050568a2d1a,D0486,25d25e40-29e1-4574-872d-9e89d5d19093
Blarney - D0043,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1ea1332f-4f9f-ea11-a326-0050568a2d1a,D0043,b04eb3bc-3639-476a-8c5c-6369c77ba287
Donegal Town - D0135,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f159ccb-ed44-e911-a312-0050568a2d1a,D0135,0dda6533-ecd4-4e86-a642-02fd394aa1a4
Tullow Wastewater Treatment Plant - D0091,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-05-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f243912-906d-e911-a317-0050568a2d1a,D0091,c42bf6c8-9101-48a3-8f9c-62cdbfd157a5
Ringaskiddy Village - D0436,Annual Environmental Report,D0436-01_2018_AER,2025-04-22T00:00:00,Closed,2019-04-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f359a06-506b-e911-a317-0050568a2d1a,D0436,b086bf14-0591-41d3-a573-9c067967c2eb
Cavan - D0020,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-07-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f5a3886-5da1-e911-a319-0050568a2d1a,D0020,5d80fbec-dc4f-4ba7-8da8-874be91cda69
Shercock - D0495,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f5dda78-99c7-ec11-a341-0050568a2d1a,D0495,6d7ea037-8797-4124-ab95-7fd24713283f
Newcastle - D0410,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f5efefb-8f79-ea11-a325-0050568a2d1a,D0410,f1c8a387-feb8-4f34-9349-a336195b4118
Ballinagar - D0362,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f6e8ec7-8d79-ea11-a325-0050568a2d1a,D0362,be15aaae-c308-436a-b4b5-6bc6c379ab11
Nobber - D0487,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f8871f4-5b99-ec11-a340-0050568a2d1a,D0487,e40b04cf-b1fb-472e-bd4b-7fbdd3bad368
Dunfanaghy-Portnablagh - D0211,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1f9f3f00-2ccd-ec11-a342-0050568a2d1a,D0211,68416564-e81f-4e93-b697-af9af1679aad
Ballingeary - D0431,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-09-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fba87a6-e92d-ed11-a348-0050568a2d1a,D0431,d4049079-60c0-469e-b8b9-8ffeb6a8afdc
Newport - D0325,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fbbd90f-42d8-ec11-a344-0050568a2d1a,D0325,92dd7ce3-ed63-47a8-ab8d-ef9bb94bde6b
Drumshanbo - D0144,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fca88ed-d919-ef11-a367-0050568a2d1a,D0144,54156b24-7bf0-4d3d-9b15-21f5e7f95670
Carrick on Shannon - D0154,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2028a4a5-1ab2-ea11-a328-0050568a2d1a,D0154,ca6f2be2-0ad4-4dec-95ec-24eedfea8869
Ballyliffen - D0351,Annual Environmental Report,D0351-01_2018_AER,2025-04-22T00:00:00,Closed,2019-03-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=202cf988-ec4a-e911-a313-0050568a2d1a,D0351,1cf96f28-7773-466a-8fcc-ed4035cf28c1
Newcastle West - D0108,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2039a4fd-1183-ea11-a325-0050568a2d1a,D0108,ff87e6e2-6e56-410d-95da-dad296907866
Kilmurry Ibrickane - D0536,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2043028b-09c6-ec11-a341-0050568a2d1a,D0536,e9107c19-1186-4ad4-ac33-c99d2d64464e
Carlanstown - D0488,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-03-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=20747137-c4bd-ed11-a34d-0050568a2d1a,D0488,0a85823a-db9d-4bbd-bf4f-da18050b4f59
Killarney - D0037,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-06-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=20a0a971-5601-ee11-a350-0050568a2d1a,D0037,719e9679-ae59-4ae1-8f3f-9e339f931f3c
Ballinrobe Town - D0070,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=20bad319-9b3e-e911-a312-0050568a2d1a,D0070,895249ed-27e2-4855-b925-965b2c60f142
Athea - D0508,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=20e46e22-90c0-ec11-a341-0050568a2d1a,D0508,0be5c5d3-00c1-43b9-90cb-e7ea4779d785
Ballymore Eustace - D0238,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-05-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=20ec58d7-25c2-eb11-a335-0050568a2d1a,D0238,e6eb8b77-2873-4be0-827e-9f2c2f89227c
Belturbet - D0084,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=20f28be4-f5ab-ea11-a327-0050568a2d1a,D0084,2199c78c-3e4d-473e-9c7b-1b28675bb0b1
Baltinglass Wastewater Treatment Works - D0089,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-02-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=212afb52-7eb7-ed11-a34d-0050568a2d1a,D0089,12562230-e94b-4aae-b03f-df4650ae63ef
Tulla - D0320,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=212ff898-a7c7-ec11-a341-0050568a2d1a,D0320,d794f335-f560-47be-88cd-c89c73c159cc
Mohill - D0277,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=214ba9ee-d6fb-ed11-a350-0050568a2d1a,D0277,b482cf38-9857-44a4-8e2b-34ce69da11e4
Manorhamilton - D0150,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-08-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2152353d-dff5-eb11-a337-0050568a2d1a,D0150,a2bdec59-8192-44e3-a72b-57c868a2f5cb
Ballyvourney Ballymakeery - D0299,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=215ce0d9-3623-ef11-a367-0050568a2d1a,D0299,0451ea84-dff2-4bff-8d34-137811335a26
Schull - D0295,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-07-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=21b9e092-70e9-eb11-a337-0050568a2d1a,D0295,eab849bd-b5d6-4fc3-8965-1e4cca493bbf
Donore - D0251,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=21f9aa40-d21c-ef11-a367-0050568a2d1a,D0251,5c40dad8-f16a-4554-aa23-0710d5fa6d9d
Croom - D0307,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2203985b-54b9-eb11-a335-0050568a2d1a,D0307,da4fd925-8aa3-471f-8094-ef5d4b73adb8
Bandon - D0136,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2208fe6b-509f-ea11-a326-0050568a2d1a,D0136,dfe0a4bb-4c60-4cb1-a3da-3cc3eef85d24
Youghal - D0139,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2239c3ec-35de-eb11-a336-0050568a2d1a,D0139,1cf26234-bfa3-4bb8-95fa-216debe42e60
Kildare Town - D0178,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2274dfaa-ff13-ee11-a350-0050568a2d1a,D0178,36145229-aed8-427d-b170-6cc38df9a8d4
Killybegs - D0011,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2291eb10-f7f2-ec11-a345-0050568a2d1a,D0011,c12ed7ce-93d0-478b-adc4-a7a903c2a661
Blackrock - D0188,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2293721c-3a1c-ef11-a367-0050568a2d1a,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826
Ballyduff - D0418,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-05-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=22a89b7c-25c2-eb11-a335-0050568a2d1a,D0418,1c322a57-fc88-4725-98ef-cce088186370
Tipperary Town - D0146,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=22d02d0f-8ca5-ea11-a326-0050568a2d1a,D0146,d7054661-e499-4850-a837-fad9d6415ad2
Rathmullan - D0345,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=22e7914d-80b4-ea11-a328-0050568a2d1a,D0345,26383f00-5ff5-496c-bfb8-babf9cb87eeb
Carlow - D0028,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=22e950a6-fe13-ee11-a350-0050568a2d1a,D0028,2a51eb6c-7f4c-43ce-aea9-cc4b6b9f95db
Kinnitty - D0363,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=22f392bb-3fb8-ed11-a34d-0050568a2d1a,D0363,c9116e77-86b7-4bba-9422-97f8d9b814c5
Mucklagh - D0364,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=231f3261-8e79-ea11-a325-0050568a2d1a,D0364,00b19332-726a-4024-80d8-2c54f757c79e
Ballina - D0189,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2328c219-fe1c-ef11-a367-0050568a2d1a,D0189,7ca315fe-55b9-432c-8f76-3fc77590a9f0
Ballysadare - D0095,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2333ce62-70c5-ec11-a341-0050568a2d1a,D0095,9027a701-3afa-4e08-ab28-08041417a304
Trim - D0137,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=235d49dd-5486-eb11-a333-0050568a2d1a,D0137,59bb938d-3775-489b-bb9d-ef4206daeda3
Raphoe - D0209,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-09-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2363b3e7-dd5d-ee11-a352-0050568a2d1a,D0209,d25d4ecf-7006-4d40-99ed-f6d80f8ad84b
Quin - D0318,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2375f75a-ebe2-eb11-a336-0050568a2d1a,D0318,51bc0396-73d0-47c1-bf7c-132ceffaf410
Moate - D0097,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=23ca1e22-81ea-ed11-a34f-0050568a2d1a,D0097,d3423d50-8b87-4234-9636-d2edf5286d8c
Clarecastle - D0322,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-06-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=23ce013d-0411-ee11-a350-0050568a2d1a,D0322,8c9dd53e-ef70-45ae-9720-295386bd65f6
Clones and Environs - D0206,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=23d115d3-3323-ef11-a367-0050568a2d1a,D0206,57cddeaa-731e-4181-bbba-8c562cd7677b
Rosslare Harbour - D0165,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=23d68ef4-001d-ef11-a367-0050568a2d1a,D0165,bcc5e56f-156c-4b8a-a540-05a4aa04764c
Kildorrery - D0442,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=23fea2b0-c41d-ef11-a367-0050568a2d1a,D0442,99519e0f-b245-4c05-90ab-3b652dbb1563
Killybegs - D0011,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-08-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24197344-7f46-ee11-a351-0050568a2d1a,D0011,c12ed7ce-93d0-478b-adc4-a7a903c2a661
Castledermot - D0236,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2483934d-2fb8-ed11-a34d-0050568a2d1a,D0236,ceb7d7b4-c319-4e2d-a03c-f7ed324eb43f
Ballyheigue - D0186,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24900891-f7b3-eb11-a334-0050568a2d1a,D0186,e264b9ef-6a03-4347-81f7-b29662ee0ca2
Littleton - D0480,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-08-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24b4fd21-71e0-ea11-a329-0050568a2d1a,D0480,649e7541-3a60-46ee-a8f2-715e719a15ce
Rathkeale - D0112,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24f5df21-53b9-eb11-a335-0050568a2d1a,D0112,5b49c433-6a9a-43c0-b9f4-5e409c923f05
Kiltimagh - D0217,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24fabca3-bbfb-ed11-a350-0050568a2d1a,D0217,eeaf7b75-5f2d-474c-a540-5a4ddf740a27
Cashel - D0171,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24fe94d9-38d0-ec11-a342-0050568a2d1a,D0171,7a456974-c898-4081-af00-dd6325f6572e
Kinnitty - D0363,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2500fd04-069d-eb11-a333-0050568a2d1a,D0363,c9116e77-86b7-4bba-9422-97f8d9b814c5
Wicklow - D0012,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=250875f7-4d82-eb11-a332-0050568a2d1a,D0012,b71870fc-00ea-4761-b3b8-07f4e9f7f617
Killeens - D0329,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2512b7f5-c61d-ef11-a367-0050568a2d1a,D0329,5f404b04-f63c-422f-9f2a-41f7b6b867ed
Ballyduff - D0418,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2560f2d5-f81c-ef11-a367-0050568a2d1a,D0418,1c322a57-fc88-4725-98ef-cce088186370
Edenderry - D0110,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-02-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25673444-80b7-ed11-a34d-0050568a2d1a,D0110,65ead3b1-6a82-422e-b924-0483b5ff6b91
Ballyvaughan Wastewater Treatment Plant - D0327,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25945cab-a7d2-ec11-a342-0050568a2d1a,D0327,daeffb89-5832-4c80-bed5-61897242443f
Killucan - D0100,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2596edfb-ed73-ea11-a325-0050568a2d1a,D0100,a30a10d3-fd4f-4f6f-961f-22b71b476a08
Dunfanaghy-Portnablagh - D0211,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-10-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25a69eae-0992-ef11-a36b-0050568a2d1a,D0211,68416564-e81f-4e93-b697-af9af1679aad
Cobh - D0054,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25a7f301-53b9-eb11-a335-0050568a2d1a,D0054,014215b1-5978-4a84-a053-a51f5a6967b3
Clones and Environs - D0206,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25b03184-35b2-eb11-a334-0050568a2d1a,D0206,57cddeaa-731e-4181-bbba-8c562cd7677b
Ballyhaunis - D0069,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25bf7efc-29ce-ed11-a34e-0050568a2d1a,D0069,9e8a0345-76ab-4699-933e-75a3feedbcd0
Ballyhale-Knocktopher - D0530,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25ca7f16-fe13-ee11-a350-0050568a2d1a,D0530,6f16d0ab-de70-497c-aaa6-08ea929ee7c1
Castletownroche and Environs - D0293,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25de11a4-09e0-eb11-a336-0050568a2d1a,D0293,ec07aaa9-9c1d-493b-86b4-35ff8883c2ca
Strandhill - D0107,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25f36e67-a79a-ea11-a326-0050568a2d1a,D0107,4ca46a88-15cf-4002-9a9b-b27ffc26a3ac
Elphin and Environs - D0230,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25f685aa-30cd-ec11-a342-0050568a2d1a,D0230,647d9cbc-3881-4803-848a-ecbfbf511690
Borris Waste Water Works - D0248,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-07-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=25fc211a-67f0-eb11-a337-0050568a2d1a,D0248,df5bbbf2-ab7b-488a-9cec-8d8d15e727b2
Clogh - Moneenroe - D0340,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2647204d-07a0-ea11-a326-0050568a2d1a,D0340,bc47284c-5257-4810-8dc7-17fc7fed369b
Donore - D0251,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26622041-63df-ed11-a34e-0050568a2d1a,D0251,5c40dad8-f16a-4554-aa23-0710d5fa6d9d
Knockaconny - D0463,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2665d621-e719-ef11-a367-0050568a2d1a,D0463,6a71571d-577f-4e8c-a1f5-61efba113451
Ballymurn and Environs - D0407,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=266c6803-fa1c-ef11-a367-0050568a2d1a,D0407,608a7234-1998-484d-92e2-b7722b85ff6b
Cootehill - D0082,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26801294-febb-ec11-a341-0050568a2d1a,D0082,88c38b30-b358-4224-a1f0-1323125bf020
Tyrellspass - D0099,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2697d851-401c-ef11-a367-0050568a2d1a,D0099,14f891f3-7887-47a1-a173-100b2cec5513
Enfield - D0131,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26a6895f-9d88-eb11-a333-0050568a2d1a,D0131,22bb3bf5-c00e-46d3-810e-2562b53d9164
Rathvilly Wastewater Treatment Plant - D0237,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26aca484-09bb-ec11-a341-0050568a2d1a,D0237,c2ae3140-9a5e-4471-9794-c38cf276cebb
Paulstown - D0339,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-04-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26b8c872-b0e2-ed11-a34e-0050568a2d1a,D0339,553e2da4-d935-4cd7-be84-0abc5a11b851
Ballingeary - D0431,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26bfff44-1424-ef11-a368-0050568a2d1a,D0431,d4049079-60c0-469e-b8b9-8ffeb6a8afdc
Duncannon - D0245,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-05-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=26cf1b98-8078-e911-a317-0050568a2d1a,D0245,52534249-30c5-49d3-bd83-2a78df2693c5
Boyle Wastewater Treatment Works - D0121,Annual Environmental Report,AER 2022 Rev 1 ,2025-04-22T00:00:00,Closed,2023-05-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2709940c-c7e8-ed11-a34f-0050568a2d1a,D0121,c350d028-2914-480d-8f80-fee17e5a7cb9
Mullaghmore - D0239,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=272710a0-ee7f-ea11-a325-0050568a2d1a,D0239,8ba13248-8e03-4b22-90ad-a874a8004908
Whitegate-Aghada - D0423,Annual Environmental Report,D0423-01_2018_AER,2025-04-22T00:00:00,Closed,2019-07-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=274fcb53-b7a3-e911-a319-0050568a2d1a,D0423,e1606287-df37-402e-b8f5-a2ae043874e6
